Flight ID,Flight Number,Departure Date,Departure Time,Price,Destination Base ID,Arrival Base ID,Arrival Date,Arrival Time
4297,FL4297,2036-01-17,07:35:00,3242.96,8,1,2036-01-17,10:05:00
4298,FL4298,2036-01-18,07:36:00,1764.68,11,7,2036-01-18,10:06:00
4299,FL4299,2036-01-19,07:37:00,2933.04,2,12,2036-01-19,10:07:00
4300,FL4300,2036-01-20,07:38:00,2725.73,11,5,2036-01-20,10:08:00
4301,FL4301,2036-01-21,07:39:00,2077.12,6,1,2036-01-21,10:09:00
4302,FL4302,2036-01-22,07:40:00,1915.92,9,8,2036-01-22,10:10:00
4303,FL4303,2036-01-23,07:41:00,3163.01,9,7,2036-01-23,10:11:00
4304,FL4304,2036-01-24,07:42:00,3150.67,6,12,2036-01-24,10:12:00
4305,FL4305,2036-01-25,07:43:00,1986.31,6,7,2036-01-25,10:13:00
4306,FL4306,2036-01-26,07:44:00,2407.5,9,8,2036-01-26,10:14:00
4307,FL4307,2036-01-27,07:45:00,3389.56,6,8,2036-01-27,10:15:00
4308,FL4308,2036-01-28,07:46:00,3230.55,4,7,2036-01-28,10:16:00
4309,FL4309,2036-01-29,07:47:00,2317.65,3,12,2036-01-29,10:17:00
4310,FL4310,2036-01-30,07:48:00,2738.95,1,1,2036-01-30,10:18:00
4311,FL4311,2036-01-31,07:49:00,2878.94,7,11,2036-01-31,10:19:00
4312,FL4312,2036-02-01,07:50:00,1714.19,5,2,2036-02-01,10:20:00
4313,FL4313,2036-02-02,07:51:00,3141.27,6,12,2036-02-02,10:21:00
4314,FL4314,2036-02-03,07:52:00,1988.36,2,1,2036-02-03,10:22:00
4315,FL4315,2036-02-04,07:53:00,2457.85,5,7,2036-02-04,10:23:00
4316,FL4316,2036-02-05,07:54:00,1908.36,7,2,2036-02-05,10:24:00
4317,FL4317,2036-02-06,07:55:00,1652.56,6,7,2036-02-06,10:25:00
4318,FL4318,2036-02-07,07:56:00,3101.63,10,1,2036-02-07,10:26:00
4319,FL4319,2036-02-08,07:57:00,2100.61,4,2,2036-02-08,10:27:00
4320,FL4320,2036-02-09,07:58:00,1762.34,5,10,2036-02-09,10:28:00
4321,FL4321,2036-02-10,07:59:00,2751.81,11,9,2036-02-10,10:29:00
4322,FL4322,2036-02-11,08:00:00,1528.13,12,12,2036-02-11,10:30:00
4323,FL4323,2036-02-12,08:01:00,3031.73,7,2,2036-02-12,10:31:00
4324,FL4324,2036-02-13,08:02:00,2416.03,10,11,2036-02-13,10:32:00
4325,FL4325,2036-02-14,08:03:00,3228.51,12,8,2036-02-14,10:33:00
4326,FL4326,2036-02-15,08:04:00,3330.87,5,6,2036-02-15,10:34:00
4327,FL4327,2036-02-16,08:05:00,3166.5,4,1,2036-02-16,10:35:00
4328,FL4328,2036-02-17,08:06:00,3255.47,2,10,2036-02-17,10:36:00
4329,FL4329,2036-02-18,08:07:00,2681.55,4,3,2036-02-18,10:37:00
4330,FL4330,2036-02-19,08:08:00,1644.82,3,2,2036-02-19,10:38:00
4331,FL4331,2036-02-20,08:09:00,2455.14,12,9,2036-02-20,10:39:00
4332,FL4332,2036-02-21,08:10:00,3313.24,10,9,2036-02-21,10:40:00
4333,FL4333,2036-02-22,08:11:00,3176.73,3,5,2036-02-22,10:41:00
4334,FL4334,2036-02-23,08:12:00,3032.25,11,9,2036-02-23,10:42:00
4335,FL4335,2036-02-24,08:13:00,2336.66,3,12,2036-02-24,10:43:00
4336,FL4336,2036-02-25,08:14:00,2050.7,2,9,2036-02-25,10:44:00
4337,FL4337,2036-02-26,08:15:00,2725.59,5,1,2036-02-26,10:45:00
4338,FL4338,2036-02-27,08:16:00,2224.95,12,1,2036-02-27,10:46:00
4339,FL4339,2036-02-28,08:17:00,2964.03,7,3,2036-02-28,10:47:00
4340,FL4340,2036-02-29,08:18:00,2808.73,5,4,2036-02-29,10:48:00
4341,FL4341,2036-03-01,08:19:00,1901.13,11,11,2036-03-01,10:49:00
4342,FL4342,2036-03-02,08:20:00,2945.59,3,6,2036-03-02,10:50:00
4343,FL4343,2036-03-03,08:21:00,2683.64,12,12,2036-03-03,10:51:00
4344,FL4344,2036-03-04,08:22:00,3369.67,8,1,2036-03-04,10:52:00
4345,FL4345,2036-03-05,08:23:00,3109.22,11,1,2036-03-05,10:53:00
4346,FL4346,2036-03-06,08:24:00,2594.45,8,1,2036-03-06,10:54:00
4347,FL4347,2036-03-07,08:25:00,2574.22,1,7,2036-03-07,10:55:00
4348,FL4348,2036-03-08,08:26:00,2264.37,9,5,2036-03-08,10:56:00
4349,FL4349,2036-03-09,08:27:00,1813.38,8,6,2036-03-09,10:57:00
4350,FL4350,2036-03-10,08:28:00,2875.12,8,12,2036-03-10,10:58:00
4351,FL4351,2036-03-11,08:29:00,3027.38,2,10,2036-03-11,10:59:00
4352,FL4352,2036-03-12,08:30:00,1649.12,4,10,2036-03-12,11:00:00
4353,FL4353,2036-03-13,08:31:00,3479.35,4,12,2036-03-13,11:01:00
4354,FL4354,2036-03-14,08:32:00,2300.63,11,2,2036-03-14,11:02:00
4355,FL4355,2036-03-15,08:33:00,2253.86,2,7,2036-03-15,11:03:00
4356,FL4356,2036-03-16,08:34:00,1996.33,10,12,2036-03-16,11:04:00
4357,FL4357,2036-03-17,08:35:00,2258.27,2,1,2036-03-17,11:05:00
4358,FL4358,2036-03-18,08:36:00,2600.02,8,7,2036-03-18,11:06:00
4359,FL4359,2036-03-19,08:37:00,3090.62,2,12,2036-03-19,11:07:00
4360,FL4360,2036-03-20,08:38:00,2069.16,5,8,2036-03-20,11:08:00
4361,FL4361,2036-03-21,08:39:00,1846.94,3,6,2036-03-21,11:09:00
4362,FL4362,2036-03-22,08:40:00,2424.1,6,10,2036-03-22,11:10:00
4363,FL4363,2036-03-23,08:41:00,3134.34,5,8,2036-03-23,11:11:00
4364,FL4364,2036-03-24,08:42:00,2722.14,6,3,2036-03-24,11:12:00
4365,FL4365,2036-03-25,08:43:00,1851.86,7,6,2036-03-25,11:13:00
4366,FL4366,2036-03-26,08:44:00,2963.69,12,2,2036-03-26,11:14:00
4367,FL4367,2036-03-27,08:45:00,2039.63,8,10,2036-03-27,11:15:00
4368,FL4368,2036-03-28,08:46:00,2175.6,1,3,2036-03-28,11:16:00
4369,FL4369,2036-03-29,08:47:00,2858.94,4,1,2036-03-29,11:17:00
4370,FL4370,2036-03-30,08:48:00,2235.34,5,6,2036-03-30,11:18:00
4371,FL4371,2036-03-31,08:49:00,2169.77,2,8,2036-03-31,11:19:00
4372,FL4372,2036-04-01,08:50:00,1833.32,6,3,2036-04-01,11:20:00
4373,FL4373,2036-04-02,08:51:00,3078.57,12,8,2036-04-02,11:21:00
4374,FL4374,2036-04-03,08:52:00,2597.85,5,3,2036-04-03,11:22:00
4375,FL4375,2036-04-04,08:53:00,3365.7,9,9,2036-04-04,11:23:00
4376,FL4376,2036-04-05,08:54:00,2105.88,4,10,2036-04-05,11:24:00
4377,FL4377,2036-04-06,08:55:00,3296.25,5,7,2036-04-06,11:25:00
4378,FL4378,2036-04-07,08:56:00,2251.11,6,3,2036-04-07,11:26:00
4379,FL4379,2036-04-08,08:57:00,2532.19,9,6,2036-04-08,11:27:00
4380,FL4380,2036-04-09,08:58:00,2207.8,11,1,2036-04-09,11:28:00
4381,FL4381,2036-04-10,08:59:00,2451.14,5,10,2036-04-10,11:29:00
4382,FL4382,2036-04-11,09:00:00,3403.3,9,1,2036-04-11,11:30:00
4383,FL4383,2036-04-12,09:01:00,2529.43,4,7,2036-04-12,11:31:00
4384,FL4384,2036-04-13,09:02:00,1560.81,4,2,2036-04-13,11:32:00
4385,FL4385,2036-04-14,09:03:00,2240.58,11,3,2036-04-14,11:33:00
4386,FL4386,2036-04-15,09:04:00,1571.21,1,3,2036-04-15,11:34:00
4387,FL4387,2036-04-16,09:05:00,1627.34,10,4,2036-04-16,11:35:00
4388,FL4388,2036-04-17,09:06:00,2932.47,9,10,2036-04-17,11:36:00
4389,FL4389,2036-04-18,09:07:00,1531.03,2,6,2036-04-18,11:37:00
4390,FL4390,2036-04-19,09:08:00,2453.06,11,9,2036-04-19,11:38:00
4391,FL4391,2036-04-20,09:09:00,3295.52,11,6,2036-04-20,11:39:00
4392,FL4392,2036-04-21,09:10:00,2127.4,8,6,2036-04-21,11:40:00
4393,FL4393,2036-04-22,09:11:00,3371.66,1,12,2036-04-22,11:41:00
4394,FL4394,2036-04-23,09:12:00,1836.39,12,1,2036-04-23,11:42:00
4395,FL4395,2036-04-24,09:13:00,1993.53,7,12,2036-04-24,11:43:00
4396,FL4396,2036-04-25,09:14:00,1817.96,8,4,2036-04-25,11:44:00
4397,FL4397,2036-04-26,09:15:00,2329.22,8,7,2036-04-26,11:45:00
4398,FL4398,2036-04-27,09:16:00,1881.1,1,10,2036-04-27,11:46:00
4399,FL4399,2036-04-28,09:17:00,3179.91,3,1,2036-04-28,11:47:00
4400,FL4400,2036-04-29,09:18:00,2788.98,6,11,2036-04-29,11:48:00
4401,FL4401,2036-04-30,09:19:00,3156.51,3,12,2036-04-30,11:49:00
4402,FL4402,2036-05-01,09:20:00,3311.98,5,1,2036-05-01,11:50:00
4403,FL4403,2036-05-02,09:21:00,2801.55,2,10,2036-05-02,11:51:00
4404,FL4404,2036-05-03,09:22:00,2050.49,11,7,2036-05-03,11:52:00
4405,FL4405,2036-05-04,09:23:00,1579.0,8,4,2036-05-04,11:53:00
4406,FL4406,2036-05-05,09:24:00,2056.07,8,3,2036-05-05,11:54:00
4407,FL4407,2036-05-06,09:25:00,2332.7,10,4,2036-05-06,11:55:00
4408,FL4408,2036-05-07,09:26:00,1889.66,12,8,2036-05-07,11:56:00
4409,FL4409,2036-05-08,09:27:00,3093.04,4,9,2036-05-08,11:57:00
4410,FL4410,2036-05-09,09:28:00,2669.25,4,10,2036-05-09,11:58:00
4411,FL4411,2036-05-10,09:29:00,2520.63,11,4,2036-05-10,11:59:00
4412,FL4412,2036-05-11,09:30:00,2647.93,2,6,2036-05-11,12:00:00
4413,FL4413,2036-05-12,09:31:00,2089.25,3,1,2036-05-12,12:01:00
4414,FL4414,2036-05-13,09:32:00,1676.29,2,3,2036-05-13,12:02:00
4415,FL4415,2036-05-14,09:33:00,1756.86,2,3,2036-05-14,12:03:00
4416,FL4416,2036-05-15,09:34:00,1549.0,6,6,2036-05-15,12:04:00
4417,FL4417,2036-05-16,09:35:00,3015.4,6,1,2036-05-16,12:05:00
4418,FL4418,2036-05-17,09:36:00,3468.83,9,4,2036-05-17,12:06:00
4419,FL4419,2036-05-18,09:37:00,3259.57,6,3,2036-05-18,12:07:00
4420,FL4420,2036-05-19,09:38:00,1898.88,5,4,2036-05-19,12:08:00
4421,FL4421,2036-05-20,09:39:00,1634.31,10,9,2036-05-20,12:09:00
4422,FL4422,2036-05-21,09:40:00,1520.74,12,5,2036-05-21,12:10:00
4423,FL4423,2036-05-22,09:41:00,2288.77,3,3,2036-05-22,12:11:00
4424,FL4424,2036-05-23,09:42:00,2696.71,11,9,2036-05-23,12:12:00
4425,FL4425,2036-05-24,09:43:00,3344.54,11,2,2036-05-24,12:13:00
4426,FL4426,2036-05-25,09:44:00,2646.14,7,1,2036-05-25,12:14:00
4427,FL4427,2036-05-26,09:45:00,1743.36,4,7,2036-05-26,12:15:00
4428,FL4428,2036-05-27,09:46:00,2079.76,10,3,2036-05-27,12:16:00
4429,FL4429,2036-05-28,09:47:00,2864.51,10,11,2036-05-28,12:17:00
4430,FL4430,2036-05-29,09:48:00,1820.12,4,6,2036-05-29,12:18:00
4431,FL4431,2036-05-30,09:49:00,2295.97,8,5,2036-05-30,12:19:00
4432,FL4432,2036-05-31,09:50:00,1896.74,10,6,2036-05-31,12:20:00
4433,FL4433,2036-06-01,09:51:00,2976.74,6,1,2036-06-01,12:21:00
4434,FL4434,2036-06-02,09:52:00,2569.68,3,4,2036-06-02,12:22:00
4435,FL4435,2036-06-03,09:53:00,3409.59,8,9,2036-06-03,12:23:00
4436,FL4436,2036-06-04,09:54:00,2240.3,6,6,2036-06-04,12:24:00
4437,FL4437,2036-06-05,09:55:00,2703.41,10,2,2036-06-05,12:25:00
4438,FL4438,2036-06-06,09:56:00,2755.44,11,5,2036-06-06,12:26:00
4439,FL4439,2036-06-07,09:57:00,2564.03,10,11,2036-06-07,12:27:00
4440,FL4440,2036-06-08,09:58:00,3125.73,7,2,2036-06-08,12:28:00
4441,FL4441,2036-06-09,09:59:00,1967.29,1,9,2036-06-09,12:29:00
4442,FL4442,2036-06-10,10:00:00,3376.78,11,3,2036-06-10,12:30:00
4443,FL4443,2036-06-11,10:01:00,1953.81,8,3,2036-06-11,12:31:00
4444,FL4444,2036-06-12,10:02:00,1749.39,3,1,2036-06-12,12:32:00
4445,FL4445,2036-06-13,10:03:00,3079.78,6,7,2036-06-13,12:33:00
4446,FL4446,2036-06-14,10:04:00,2457.71,4,12,2036-06-14,12:34:00
4447,FL4447,2036-06-15,10:05:00,1832.73,1,6,2036-06-15,12:35:00
4448,FL4448,2036-06-16,10:06:00,2291.17,1,8,2036-06-16,12:36:00
4449,FL4449,2036-06-17,10:07:00,3425.62,4,11,2036-06-17,12:37:00
4450,FL4450,2036-06-18,10:08:00,1656.57,11,8,2036-06-18,12:38:00
4451,FL4451,2036-06-19,10:09:00,1911.33,4,9,2036-06-19,12:39:00
4452,FL4452,2036-06-20,10:10:00,2060.17,8,10,2036-06-20,12:40:00
4453,FL4453,2036-06-21,10:11:00,2557.66,9,12,2036-06-21,12:41:00
4454,FL4454,2036-06-22,10:12:00,3482.09,3,9,2036-06-22,12:42:00
4455,FL4455,2036-06-23,10:13:00,1769.04,10,6,2036-06-23,12:43:00
4456,FL4456,2036-06-24,10:14:00,2520.68,1,10,2036-06-24,12:44:00
4457,FL4457,2036-06-25,10:15:00,2881.98,3,8,2036-06-25,12:45:00
4458,FL4458,2036-06-26,10:16:00,1835.5,10,12,2036-06-26,12:46:00
4459,FL4459,2036-06-27,10:17:00,2772.63,1,10,2036-06-27,12:47:00
4460,FL4460,2036-06-28,10:18:00,1655.81,7,10,2036-06-28,12:48:00
4461,FL4461,2036-06-29,10:19:00,2617.16,8,9,2036-06-29,12:49:00
4462,FL4462,2036-06-30,10:20:00,1548.74,6,1,2036-06-30,12:50:00
4463,FL4463,2036-07-01,10:21:00,1606.76,3,7,2036-07-01,12:51:00
4464,FL4464,2036-07-02,10:22:00,1540.22,10,3,2036-07-02,12:52:00
4465,FL4465,2036-07-03,10:23:00,3467.38,3,12,2036-07-03,12:53:00
4466,FL4466,2036-07-04,10:24:00,2957.32,12,3,2036-07-04,12:54:00
4467,FL4467,2036-07-05,10:25:00,3460.19,1,8,2036-07-05,12:55:00
4468,FL4468,2036-07-06,10:26:00,2809.36,8,11,2036-07-06,12:56:00
4469,FL4469,2036-07-07,10:27:00,2500.38,8,12,2036-07-07,12:57:00
4470,FL4470,2036-07-08,10:28:00,2254.33,11,5,2036-07-08,12:58:00
4471,FL4471,2036-07-09,10:29:00,2114.58,5,5,2036-07-09,12:59:00
4472,FL4472,2036-07-10,10:30:00,2292.83,6,2,2036-07-10,13:00:00
4473,FL4473,2036-07-11,10:31:00,2635.54,5,6,2036-07-11,13:01:00
4474,FL4474,2036-07-12,10:32:00,2169.08,2,11,2036-07-12,13:02:00
4475,FL4475,2036-07-13,10:33:00,2537.0,8,4,2036-07-13,13:03:00
4476,FL4476,2036-07-14,10:34:00,2404.01,5,2,2036-07-14,13:04:00
4477,FL4477,2036-07-15,10:35:00,1793.06,10,4,2036-07-15,13:05:00
4478,FL4478,2036-07-16,10:36:00,3309.58,2,8,2036-07-16,13:06:00
4479,FL4479,2036-07-17,10:37:00,1980.45,11,5,2036-07-17,13:07:00
4480,FL4480,2036-07-18,10:38:00,3054.9,9,10,2036-07-18,13:08:00
4481,FL4481,2036-07-19,10:39:00,2658.22,1,10,2036-07-19,13:09:00
4482,FL4482,2036-07-20,10:40:00,2820.03,3,7,2036-07-20,13:10:00
4483,FL4483,2036-07-21,10:41:00,2817.11,10,12,2036-07-21,13:11:00
4484,FL4484,2036-07-22,10:42:00,3022.72,5,1,2036-07-22,13:12:00
4485,FL4485,2036-07-23,10:43:00,2635.08,5,4,2036-07-23,13:13:00
4486,FL4486,2036-07-24,10:44:00,1936.17,8,11,2036-07-24,13:14:00
4487,FL4487,2036-07-25,10:45:00,2378.97,4,1,2036-07-25,13:15:00
4488,FL4488,2036-07-26,10:46:00,2200.66,2,2,2036-07-26,13:16:00
4489,FL4489,2036-07-27,10:47:00,1984.91,2,12,2036-07-27,13:17:00
4490,FL4490,2036-07-28,10:48:00,1692.1,6,11,2036-07-28,13:18:00
4491,FL4491,2036-07-29,10:49:00,2239.43,3,8,2036-07-29,13:19:00
4492,FL4492,2036-07-30,10:50:00,2392.36,4,10,2036-07-30,13:20:00
4493,FL4493,2036-07-31,10:51:00,1715.15,11,5,2036-07-31,13:21:00
4494,FL4494,2036-08-01,10:52:00,2436.07,9,8,2036-08-01,13:22:00
4495,FL4495,2036-08-02,10:53:00,3471.04,5,10,2036-08-02,13:23:00
4496,FL4496,2036-08-03,10:54:00,1599.65,2,4,2036-08-03,13:24:00
4497,FL4497,2036-08-04,10:55:00,2958.69,12,8,2036-08-04,13:25:00
4498,FL4498,2036-08-05,10:56:00,3446.17,5,9,2036-08-05,13:26:00
4499,FL4499,2036-08-06,10:57:00,1697.95,2,12,2036-08-06,13:27:00
4500,FL4500,2036-08-07,10:58:00,2472.28,9,1,2036-08-07,13:28:00
4501,FL4501,2036-08-08,10:59:00,2446.11,12,2,2036-08-08,13:29:00
4502,FL4502,2036-08-09,11:00:00,3475.8,12,6,2036-08-09,13:30:00
4503,FL4503,2036-08-10,11:01:00,3308.92,2,8,2036-08-10,13:31:00
4504,FL4504,2036-08-11,11:02:00,2133.48,1,12,2036-08-11,13:32:00
4505,FL4505,2036-08-12,11:03:00,2975.47,11,5,2036-08-12,13:33:00
4506,FL4506,2036-08-13,11:04:00,3344.09,10,5,2036-08-13,13:34:00
4507,FL4507,2036-08-14,11:05:00,2761.04,7,8,2036-08-14,13:35:00
4508,FL4508,2036-08-15,11:06:00,3226.62,5,12,2036-08-15,13:36:00
4509,FL4509,2036-08-16,11:07:00,2485.08,4,4,2036-08-16,13:37:00
4510,FL4510,2036-08-17,11:08:00,3207.05,4,4,2036-08-17,13:38:00
4511,FL4511,2036-08-18,11:09:00,2286.15,4,12,2036-08-18,13:39:00
4512,FL4512,2036-08-19,11:10:00,2678.84,6,4,2036-08-19,13:40:00
4513,FL4513,2036-08-20,11:11:00,3246.1,6,6,2036-08-20,13:41:00
4514,FL4514,2036-08-21,11:12:00,2902.97,3,4,2036-08-21,13:42:00
4515,FL4515,2036-08-22,11:13:00,2645.79,12,1,2036-08-22,13:43:00
4516,FL4516,2036-08-23,11:14:00,2483.33,1,7,2036-08-23,13:44:00
4517,FL4517,2036-08-24,11:15:00,3158.9,7,10,2036-08-24,13:45:00
4518,FL4518,2036-08-25,11:16:00,1584.98,2,2,2036-08-25,13:46:00
4519,FL4519,2036-08-26,11:17:00,2156.78,3,5,2036-08-26,13:47:00
4520,FL4520,2036-08-27,11:18:00,2445.49,6,12,2036-08-27,13:48:00
4521,FL4521,2036-08-28,11:19:00,2168.52,8,12,2036-08-28,13:49:00
4522,FL4522,2036-08-29,11:20:00,1819.95,9,6,2036-08-29,13:50:00
4523,FL4523,2036-08-30,11:21:00,3272.55,4,6,2036-08-30,13:51:00
4524,FL4524,2036-08-31,11:22:00,2128.68,12,6,2036-08-31,13:52:00
4525,FL4525,2036-09-01,11:23:00,2377.91,7,10,2036-09-01,13:53:00
4526,FL4526,2036-09-02,11:24:00,2227.2,9,6,2036-09-02,13:54:00
4527,FL4527,2036-09-03,11:25:00,2157.13,11,4,2036-09-03,13:55:00
4528,FL4528,2036-09-04,11:26:00,2148.47,6,12,2036-09-04,13:56:00
4529,FL4529,2036-09-05,11:27:00,2658.91,2,3,2036-09-05,13:57:00
4530,FL4530,2036-09-06,11:28:00,2911.36,10,8,2036-09-06,13:58:00
4531,FL4531,2036-09-07,11:29:00,2476.61,10,11,2036-09-07,13:59:00
4532,FL4532,2036-09-08,11:30:00,2698.05,9,8,2036-09-08,14:00:00
4533,FL4533,2036-09-09,11:31:00,2011.38,8,11,2036-09-09,14:01:00
4534,FL4534,2036-09-10,11:32:00,2913.75,7,1,2036-09-10,14:02:00
4535,FL4535,2036-09-11,11:33:00,1891.74,7,4,2036-09-11,14:03:00
4536,FL4536,2036-09-12,11:34:00,1825.99,3,4,2036-09-12,14:04:00
4537,FL4537,2036-09-13,11:35:00,1965.16,8,2,2036-09-13,14:05:00
4538,FL4538,2036-09-14,11:36:00,3061.75,1,11,2036-09-14,14:06:00
4539,FL4539,2036-09-15,11:37:00,2232.77,3,11,2036-09-15,14:07:00
4540,FL4540,2036-09-16,11:38:00,1851.3,9,1,2036-09-16,14:08:00
4541,FL4541,2036-09-17,11:39:00,1578.99,4,6,2036-09-17,14:09:00
4542,FL4542,2036-09-18,11:40:00,3314.46,7,11,2036-09-18,14:10:00
4543,FL4543,2036-09-19,11:41:00,3379.85,2,6,2036-09-19,14:11:00
4544,FL4544,2036-09-20,11:42:00,3360.54,10,4,2036-09-20,14:12:00
4545,FL4545,2036-09-21,11:43:00,1898.65,2,7,2036-09-21,14:13:00
4546,FL4546,2036-09-22,11:44:00,3329.09,1,4,2036-09-22,14:14:00
4547,FL4547,2036-09-23,11:45:00,3134.27,10,6,2036-09-23,14:15:00
4548,FL4548,2036-09-24,11:46:00,3152.13,8,3,2036-09-24,14:16:00
4549,FL4549,2036-09-25,11:47:00,2632.93,12,3,2036-09-25,14:17:00
4550,FL4550,2036-09-26,11:48:00,1628.3,10,7,2036-09-26,14:18:00
4551,FL4551,2036-09-27,11:49:00,1570.91,7,12,2036-09-27,14:19:00
4552,FL4552,2036-09-28,11:50:00,3497.27,1,9,2036-09-28,14:20:00
4553,FL4553,2036-09-29,11:51:00,3268.64,12,8,2036-09-29,14:21:00
4554,FL4554,2036-09-30,11:52:00,2983.32,5,1,2036-09-30,14:22:00
4555,FL4555,2036-10-01,11:53:00,3299.47,2,3,2036-10-01,14:23:00
4556,FL4556,2036-10-02,11:54:00,2280.57,9,1,2036-10-02,14:24:00
4557,FL4557,2036-10-03,11:55:00,2046.5,4,8,2036-10-03,14:25:00
4558,FL4558,2036-10-04,11:56:00,1715.08,2,11,2036-10-04,14:26:00
4559,FL4559,2036-10-05,11:57:00,2620.19,11,11,2036-10-05,14:27:00
4560,FL4560,2036-10-06,11:58:00,1809.19,4,1,2036-10-06,14:28:00
4561,FL4561,2036-10-07,11:59:00,1598.54,12,2,2036-10-07,14:29:00
4562,FL4562,2036-10-08,12:00:00,1806.48,9,11,2036-10-08,14:30:00
4563,FL4563,2036-10-09,12:01:00,2647.7,5,7,2036-10-09,14:31:00
4564,FL4564,2036-10-10,12:02:00,1567.83,9,3,2036-10-10,14:32:00
4565,FL4565,2036-10-11,12:03:00,2548.07,3,1,2036-10-11,14:33:00
4566,FL4566,2036-10-12,12:04:00,3214.14,8,2,2036-10-12,14:34:00
4567,FL4567,2036-10-13,12:05:00,2771.87,10,6,2036-10-13,14:35:00
4568,FL4568,2036-10-14,12:06:00,2951.73,2,11,2036-10-14,14:36:00
4569,FL4569,2036-10-15,12:07:00,1841.23,9,7,2036-10-15,14:37:00
4570,FL4570,2036-10-16,12:08:00,3285.79,12,1,2036-10-16,14:38:00
4571,FL4571,2036-10-17,12:09:00,1974.72,10,12,2036-10-17,14:39:00
4572,FL4572,2036-10-18,12:10:00,2819.4,12,2,2036-10-18,14:40:00
4573,FL4573,2036-10-19,12:11:00,1519.94,9,6,2036-10-19,14:41:00
4574,FL4574,2036-10-20,12:12:00,1850.08,11,9,2036-10-20,14:42:00
4575,FL4575,2036-10-21,12:13:00,2126.03,10,9,2036-10-21,14:43:00
4576,FL4576,2036-10-22,12:14:00,2219.79,5,11,2036-10-22,14:44:00
4577,FL4577,2036-10-23,12:15:00,3408.77,6,3,2036-10-23,14:45:00
4578,FL4578,2036-10-24,12:16:00,2139.93,10,6,2036-10-24,14:46:00
4579,FL4579,2036-10-25,12:17:00,2160.09,4,6,2036-10-25,14:47:00
4580,FL4580,2036-10-26,12:18:00,2034.19,1,1,2036-10-26,14:48:00
4581,FL4581,2036-10-27,12:19:00,2980.9,2,8,2036-10-27,14:49:00
4582,FL4582,2036-10-28,12:20:00,2029.18,5,12,2036-10-28,14:50:00
4583,FL4583,2036-10-29,12:21:00,2568.29,12,1,2036-10-29,14:51:00
4584,FL4584,2036-10-30,12:22:00,3321.63,11,6,2036-10-30,14:52:00
4585,FL4585,2036-10-31,12:23:00,1636.49,7,8,2036-10-31,14:53:00
4586,FL4586,2036-11-01,12:24:00,1618.82,3,5,2036-11-01,14:54:00
4587,FL4587,2036-11-02,12:25:00,1927.13,2,4,2036-11-02,14:55:00
4588,FL4588,2036-11-03,12:26:00,2738.64,3,9,2036-11-03,14:56:00
4589,FL4589,2036-11-04,12:27:00,2962.45,12,6,2036-11-04,14:57:00
4590,FL4590,2036-11-05,12:28:00,1987.79,4,2,2036-11-05,14:58:00
4591,FL4591,2036-11-06,12:29:00,2587.38,12,3,2036-11-06,14:59:00
4592,FL4592,2036-11-07,12:30:00,3398.19,10,12,2036-11-07,15:00:00
4593,FL4593,2036-11-08,12:31:00,1742.65,11,6,2036-11-08,15:01:00
4594,FL4594,2036-11-09,12:32:00,1574.27,7,9,2036-11-09,15:02:00
4595,FL4595,2036-11-10,12:33:00,1656.84,5,6,2036-11-10,15:03:00
4596,FL4596,2036-11-11,12:34:00,1932.73,10,10,2036-11-11,15:04:00
4597,FL4597,2036-11-12,12:35:00,3051.27,1,4,2036-11-12,15:05:00
4598,FL4598,2036-11-13,12:36:00,2403.01,2,5,2036-11-13,15:06:00
4599,FL4599,2036-11-14,12:37:00,1789.49,12,5,2036-11-14,15:07:00
4600,FL4600,2036-11-15,12:38:00,3082.44,6,2,2036-11-15,15:08:00
4601,FL4601,2036-11-16,12:39:00,3217.38,10,4,2036-11-16,15:09:00
4602,FL4602,2036-11-17,12:40:00,1658.99,3,10,2036-11-17,15:10:00
4603,FL4603,2036-11-18,12:41:00,1956.44,6,6,2036-11-18,15:11:00
4604,FL4604,2036-11-19,12:42:00,3350.85,4,5,2036-11-19,15:12:00
4605,FL4605,2036-11-20,12:43:00,3360.81,3,4,2036-11-20,15:13:00
4606,FL4606,2036-11-21,12:44:00,2903.07,1,11,2036-11-21,15:14:00
4607,FL4607,2036-11-22,12:45:00,2173.71,12,5,2036-11-22,15:15:00
4608,FL4608,2036-11-23,12:46:00,1765.18,4,9,2036-11-23,15:16:00
4609,FL4609,2036-11-24,12:47:00,2712.25,7,10,2036-11-24,15:17:00
4610,FL4610,2036-11-25,12:48:00,3210.09,11,6,2036-11-25,15:18:00
4611,FL4611,2036-11-26,12:49:00,2267.67,6,7,2036-11-26,15:19:00
4612,FL4612,2036-11-27,12:50:00,1535.33,8,12,2036-11-27,15:20:00
4613,FL4613,2036-11-28,12:51:00,1693.45,10,8,2036-11-28,15:21:00
4614,FL4614,2036-11-29,12:52:00,2665.67,1,11,2036-11-29,15:22:00
4615,FL4615,2036-11-30,12:53:00,2957.51,10,8,2036-11-30,15:23:00
4616,FL4616,2036-12-01,12:54:00,3082.15,10,5,2036-12-01,15:24:00
4617,FL4617,2036-12-02,12:55:00,2297.37,8,4,2036-12-02,15:25:00
4618,FL4618,2036-12-03,12:56:00,2827.77,4,2,2036-12-03,15:26:00
4619,FL4619,2036-12-04,12:57:00,2511.54,6,11,2036-12-04,15:27:00
4620,FL4620,2036-12-05,12:58:00,1987.48,11,4,2036-12-05,15:28:00
